Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Positive Regulation Of Translation (GO:0045727),-0.3463208804969783,-1.203513867000978,0.15873015873015872,0.7787411642139785,1.0,35/104,26.33%,RPS27L;THBS1;IGF2BP1;PRR16;SOX4;GUF1;BCL3;CSDE1;UHMK1;PCIF1;ZCCHC4;LIN28A;FASTKD2;USP16;YTHDF3;PASK;DHX36;ZCCHC13;MPV17L2;FXR1;PAIP1;RPUSD4;TRMT10C;PIWIL2;RBM3;EIF3C;CCL5;METTL8;SAMD4A;UPF3A;YTHDF2;PKM;LARP1B;EIF5A;METTL14
prerank,Chromosome Condensation (GO:0030261),0.41869817419399974,1.2033599679101334,0.21428571428571427,0.9252509518424338,1.0,15/31,21.13%,PLK1;CDCA5;ERN2;TOP2A;NCAPG;H1-5;H1-3;GPER1;NUSAP1;TTN;H1-0;H1-2;NCAPD2;DFFB;AIFM1
prerank,Golgi To Plasma Membrane Protein Transport (GO:0043001),0.431330010446885,1.202861947532199,0.2894736842105263,0.9234040658587189,1.0,4/28,6.87%,RAB31;KIF13A;GOLPH3L;RAB10
prerank,NLS-bearing Protein Import Into Nucleus (GO:0006607),-0.4951042708149916,-1.2027697603015022,0.24561403508771928,0.7795782493028292,1.0,7/17,23.18%,RGPD5;KPNA7;RGPD8;KPNA5;NUP54;KPNA1;NUP35
prerank,Glial Cell Differentiation (GO:0010001),0.410637698737754,1.2023839238290004,0.13636363636363635,0.921147992519787,1.0,4/33,6.29%,ADGRG6;HAPLN4;HAPLN2;CDK5
prerank,Phosphatidylinositol 3-Kinase Signaling (GO:0014065),-0.4449337700003122,-1.2022766817012287,0.21428571428571427,0.7794328834136987,1.0,7/32,11.46%,MYO16;LTK;IGF1;PIK3R1;NYAP2;EDN1;PIK3CA
prerank,Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266),0.48596468284241745,1.2021196811699728,0.29545454545454547,0.9180644826970875,1.0,4/17,12.66%,AURKB;BIRC5;CCNB1;CDCA8
prerank,Cardiac Muscle Tissue Morphogenesis (GO:0055008),0.43547105840037614,1.2016066449964504,0.2,0.9158094388248874,1.0,6/29,15.81%,TNNT2;NOTCH1;FKBP1A;MYLK2;TCAP;TTN
prerank,Calcium Ion Transport (GO:0006816),0.3420498984941062,1.201039749575528,0.10526315789473684,0.914665977418999,1.0,21/104,14.46%,TRPM8;CACNA2D4;TRPM3;RYR1;CHRNA7;ATP2C1;CASR;TRPM6;CRACR2B;SLC24A4;NALCN;RYR3;SLC8A2;ORAI1;FKBP1A;KCNN4;P2RX7;MCOLN3;CALCRL;TRPV6;TRPV2
prerank,Positive Regulation Of Protein Polymerization (GO:0032273),0.3615807567863243,1.200815050223629,0.14285714285714285,0.9112327390324837,1.0,13/67,12.71%,TPPP3;TTBK1;VASP;HCK;PSRC1;NCK2;PYCARD;CARMIL1;CCR7;MET;CTTN;CDC42EP1;PAK1
prerank,Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720),0.4017539153881424,1.2007101432925207,0.16216216216216217,0.9076210652331969,1.0,7/33,6.10%,FFAR2;HLA-A;SCIMP;MAP3K7;IRF5;F2RL1;HLA-G
prerank,Regulation Of Neuron Death (GO:1901214),0.36061249297402026,1.2002771305900861,0.10714285714285714,0.9057815372418153,1.0,11/58,7.96%,FAIM2;EGR1;IKBKG;EGLN3;TRIM2;CHRNA7;EGLN2;SNCA;KIF14;CDK5;CD200
prerank,Positive Regulation Of ATP-dependent Activity (GO:0032781),0.40640699509418393,1.200116614264285,0.21621621621621623,0.902348084831641,1.0,5/37,6.41%,TNNT2;ATP1B2;MYL4;PLSCR1;UHRF1
prerank,Bicarbonate Transport (GO:0015701),-0.49621530197681224,-1.2000511786025556,0.20408163265306123,0.7853693757891148,1.0,7/19,13.45%,SLC4A3;CFTR;SLC4A4;SLC4A7;SLC39A8;RHAG;SLC4A8
prerank,Positive Regulation Of Protein Processing (GO:0010954),-0.5021581229605536,-1.19977075555748,0.2,0.7845366160037268,1.0,5/19,8.34%,RHBDD1;MELTF;TNP2;ASTL;HPN
prerank,Neuron Projection Organization (GO:0106027),0.4768468032359457,1.1997384855270674,0.21052631578947367,0.8999303383146803,1.0,3/16,6.58%,CHRNA7;MAP1A;LGMN
prerank,Positive Regulation Of Monocyte Chemotaxis (GO:0090026),0.45490948313539403,1.1991378482549984,0.1794871794871795,0.8987608719499476,1.0,5/17,13.39%,CCR2;LGMN;CXCL17;MOSPD2;S100A14
prerank,Potassium Ion Transport (GO:0006813),0.34545767251640713,1.1982049321625718,0.075,0.899068318059863,1.0,32/108,17.36%,KCNJ15;KCNH1;KCNG4;KCNA10;KCNB1;KCNK1;KCNJ16;KCNH4;SLC24A4;HCN2;KCNJ5;KCNG1;KCNH5;NALCN;KCNN3;KCNMB4;KCNH8;KCNH3;KCNH6;KCNK15;KCNQ5;KCNN4;SLC17A7;KCNV2;KCNK12;KCNS1;KCNH2;KCNC2;SLC12A7;KCNA2;KCNQ2;SLC9A5
prerank,Platelet Aggregation (GO:0070527),0.39547729805111165,1.1974332780118688,0.20930232558139536,0.8983992951131898,1.0,12/35,22.31%,GNAS;CLIC1;GP1BA;ACTG1;ILK;FERMT3;MYH9;FIBP;MYL12A;MYL9;PPIA;VCL
prerank,Negative Regulation Of Neuron Differentiation (GO:0045665),0.4882042068992403,1.1970518798705727,0.1568627450980392,0.8962812202110788,1.0,3/22,6.46%,DLX2;DTX1;DISP3
prerank,Cardiac Atrium Morphogenesis (GO:0003209),-0.5234274687577826,-1.19691694367872,0.22641509433962265,0.7922749077274075,1.0,7/15,18.05%,TGFB2;HEY2;BMP2;NOG;SHOX2;BMPR2;MYH6
prerank,Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),-0.4158158842946976,-1.19679640140449,0.2,0.7907587037320739,1.0,3/47,1.24%,MAGEA3;VEGFA;THBS1
prerank,Positive Regulation Of Protein Autophosphorylation (GO:0031954),-0.5095348637606163,-1.1958735031802838,0.25,0.7923230356978247,1.0,10/22,28.46%,VEGFA;PDGFD;RAP2A;RAP2C;TNKS1BP1;PDGFB;GPNMB;MRE11;PDGFC;TAOK2
prerank,Negative Chemotaxis (GO:0050919),-0.4484695745792673,-1.195799136938396,0.23333333333333334,0.7905914847069069,1.0,11/29,15.52%,SEMA3C;SEMA3F;UNC5C;SEMA4C;SEMA6A;LRTM2;SLIT2;ITGB3;SLIT1;SEMA3A;NTN1
prerank,Response To Epidermal Growth Factor (GO:0070849),-0.4294759281022306,-1.1956648441291429,0.21875,0.7891395561113667,1.0,10/29,30.85%,VIL1;GAREM1;ZPR1;ZFP36L2;PTPN12;ZFP36L1;PDE8A;FOXC1;SYAP1;MED1
prerank,Positive Regulation Of Muscle Hypertrophy (GO:0014742),-0.5081185452209267,-1.1955694153842593,0.22413793103448276,0.7875961496301239,1.0,4/15,12.78%,NR4A3;IGF1;EDN1;MEF2A
prerank,Negative Regulation Of Phosphate Metabolic Process (GO:0045936),0.49543491429903624,1.1951063111946778,0.21052631578947367,0.901061660386039,1.0,4/20,6.66%,BMP4;CDKN2B;CDKN2A;DYNLL1
prerank,Positive Regulation Of Signaling Receptor Activity (GO:2000273),0.4107378292862343,1.1949152053278307,0.24444444444444444,0.8981086544198181,1.0,6/32,10.83%,HBEGF;NOL3;CCR2;HFE;HDAC2;TGFA
prerank,Lysosome Localization (GO:0032418),-0.42651135678541807,-1.194859691944492,0.22807017543859648,0.7884903129459677,1.0,4/40,3.82%,DEF8;NR4A3;SYTL4;MRGPRX2
prerank,"Positive Regulation Of Synaptic Transmission, Glutamatergic (GO:0051968)",0.5008698504687625,1.194813210707435,0.2619047619047619,0.8947012993865293,1.0,3/19,6.67%,TSHZ3;CCR2;GRIN2D
prerank,Dendritic Cell Differentiation (GO:0097028),0.4571459906007057,1.1947345615531113,0.24390243902439024,0.8913618440288243,1.0,7/19,9.58%,BATF;IL4;F2RL1;LILRB1;LGALS9;CCR7;DHRS2
prerank,Regulation Of Interferon-Beta Production (GO:0032648),0.3687163665846328,1.194398541058162,0.15384615384615385,0.8890788545466598,1.0,17/50,19.06%,IRF5;SIRPA;OAS2;IRF7;PYCARD;LILRB1;TLR8;OAS1;ISG15;TLR2;TLR4;POLR3G;POLR3B;TRIM65;FLOT1;RIGI;OAS3
prerank,Regulation Of Immune Response (GO:0050776),0.341807838799518,1.1941245970131447,0.09090909090909091,0.886420438280552,1.0,23/74,16.13%,CXCL13;HLA-DRB1;PDCD1;RSAD2;FOXP3;IL4;PLSCR1;HLA-G;IRF7;GPR151;PLA2G1B;CSK;FKBP1A;IRF4;CD22;IFNL1;GPR108;CFP;C8G;SAMHD1;XIAP;RIPK3;C7
prerank,"Positive Regulation Of mRNA Splicing, Via Spliceosome (GO:0048026)",-0.4983814808838544,-1.1925926897324066,0.25,0.794792299629757,1.0,2/21,3.15%,CELF4;STH
prerank,Wnt Signaling Pathway (GO:0016055),-0.38690269509085384,-1.1909087562890301,0.203125,0.7987678447728912,1.0,17/71,12.33%,FRZB;WNT11;LRRK2;NR4A2;TCF7;FZD7;FZD10;FZD5;WNT7A;WNT1;WNT5B;TCF7L2;FRAT1;WNT10B;PLCG2;FZD8;SIAH2
prerank,Adenine Nucleotide Transport (GO:0051503),0.46514393992211306,1.1907341684979214,0.2608695652173913,0.897129780042666,1.0,9/20,26.34%,LRRC8D;SLC25A4;SLC25A41;SLC35B3;SLC19A1;SLC25A5;SLC35B2;ABCC6;SLC25A17
prerank,Regulation Of Fatty Acid Oxidation (GO:0046320),-0.486979754706637,-1.190681713254075,0.32608695652173914,0.7975818467929967,1.0,7/16,22.12%,NR4A3;MLYCD;SIRT4;PPARA;PRKAG2;APLP2;ACADVL
prerank,Neuron Apoptotic Process (GO:0051402),0.502636842975166,1.1898102986190204,0.25,0.8971186104591299,1.0,4/18,6.57%,SIAH1;BID;CDK5;CIT
prerank,Positive Regulation Of Phagocytosis (GO:0050766),-0.4082411308774284,-1.1896138685272317,0.1774193548387097,0.7999758163992831,1.0,12/56,11.92%,AZU1;CLEC7A;TUB;SLC11A1;IL1B;FCN2;APOA1;IFNG;IL15;FCGR2B;CCL2;PLCG2
prerank,Regulation Of Cellular Component Organization (GO:0051128),0.31348365522749283,1.1894444776524442,0.11764705882352941,0.8949271562577251,1.0,18/146,8.85%,CISH;SLITRK2;RAPGEF1;CAMSAP3;SOCS2;CEACAM1;PAK6;ATAD3A;HJURP;PACSIN1;MKI67;EGLN2;KIF14;CAMK2D;CD36;LAMTOR2;IRAK3;CAMSAP2
prerank,"DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)",-0.4526134499114531,-1.1890246740419959,0.21818181818181817,0.8004663676074524,1.0,2/35,0.91%,RPS27L;RPS6KA6
prerank,Regulation Of Cell Cycle Process (GO:0010564),0.3266452981840525,1.188916306995686,0.11428571428571428,0.8935289405115457,1.0,19/128,13.09%,AICDA;MYC;KIF20A;CDKN2B;AURKB;OBSL1;PKMYT1;APC;KIF2C;PLK1;KIF13A;MKI67;ACTL6A;RACGAP1;BCL2L1;SFRP1;DPF3;FSD1;GPER1
prerank,Negative Regulation Of Receptor-Mediated Endocytosis (GO:0048261),0.4499178248613838,1.1877111249009582,0.1956521739130435,0.8947296653153427,1.0,7/25,15.74%,APOC1;ADIPOQ;ANXA2;ANKRD13B;NEU3;DLG4;ANKRD13D
prerank,miRNA Metabolic Process (GO:0010586),-0.49168365592068486,-1.1873520678498173,0.2682926829268293,0.8046089536485469,1.0,6/15,15.77%,ZC3H12A;TENT4B;DDX17;DICER1;LIN28A;LIN28B
prerank,Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901),-0.4618346019747286,-1.1868201847772217,0.23636363636363636,0.8045792989644781,1.0,3/26,4.15%,CXADR;FGF13;DSG2
prerank,Response To Interferon-Alpha (GO:0035455),0.48141329110435704,1.186561978150571,0.22727272727272727,0.8954976358180248,1.0,10/17,29.96%,IFITM1;AXL;BST2;GATA3;IFITM2;LAMP3;RO60;IFNAR1;IFNAR2;IFITM3
prerank,Regulation Of Lymphocyte Activation (GO:0051249),-0.4898646521612061,-1.186286142201452,0.23076923076923078,0.8048147467306644,1.0,3/18,3.64%,CLEC7A;KLRD1;KLRC3
prerank,Positive Regulation Of Mononuclear Cell Migration (GO:0071677),0.39658796360020326,1.185976009125373,0.1794871794871795,0.8942671181331078,1.0,9/30,13.39%,CCR2;IL4;LGMN;CXCL17;LGALS9;CCR7;MOSPD2;C1QBP;S100A14
prerank,Protein Localization To Endoplasmic Reticulum (GO:0070972),-0.5001900209628973,-1.1859692678441915,0.23333333333333334,0.8038955910937895,1.0,6/16,26.34%,LRRK2;BCAP29;SEC16B;RYR2;VAPA;PPP1R15A
prerank,Peptide Antigen Assembly With MHC Protein Complex (GO:0002501),0.48318056921237057,1.1854755799595806,0.28,0.893160854692809,1.0,5/16,15.20%,HLA-DRB1;HLA-DMB;HLA-DQA1;HLA-DQA2;HLA-DPA1
prerank,Regulation Of Ossification (GO:0030278),0.3729405426511753,1.1847396239538344,0.15217391304347827,0.8923674316409601,1.0,7/36,10.98%,TWIST1;BMP4;SGMS2;ENPP1;ANKH;NOTCH1;SFRP1
prerank,Cellular Response To Acid Chemical (GO:0071229),-0.43898586340219997,-1.1845008894903826,0.21666666666666667,0.8075839780097936,1.0,3/27,7.97%,VEGFA;NSMF;LARS1
prerank,Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135),-0.37537146727603715,-1.1829989335167905,0.13559322033898305,0.8109920946683031,1.0,9/87,7.14%,VEGFA;BCAR3;STOX1;SPRY2;IRGM;RIPK2;DOCK7;INPP5J;MLXIPL
prerank,DNA Replication Checkpoint Signaling (GO:0000076),0.429711858978141,1.1812709145931473,0.23404255319148937,0.9032039666736479,1.0,7/17,26.20%,TICRR;CDT1;CDC45;CDC6;CLSPN;TIMELESS;DNA2
prerank,Positive Regulation Of Secretion By Cell (GO:1903532),-0.3775363005411545,-1.1803390264453428,0.203125,0.8182026435849928,1.0,13/70,10.65%,CFTR;TGFB2;SYTL4;IL1B;EDN3;STX1A;IGF1;CD33;ADAM9;ANG;RAB9A;NMB;EDN1
prerank,Positive Regulation Of Transmembrane Transport (GO:0034764),-0.47873970245560005,-1.179776133711028,0.3018867924528302,0.818641918781933,1.0,2/15,1.46%,CA2;NR4A3
prerank,Peptidyl-Threonine Modification (GO:0018210),0.3434507348757625,1.1797050212182802,0.18421052631578946,0.9069407480002536,1.0,14/66,14.82%,CDC42BPA;TTBK1;DYRK4;MAPK8;CAMK2D;CDK5;CDK1;CSNK2B;GSK3A;MYLK2;HIPK1;DYRK1B;CDK10;MARK2
prerank,Cellular Response To Glucose Starvation (GO:0042149),-0.42264376600783066,-1.1796610986636524,0.30612244897959184,0.8171313518878852,1.0,19/40,35.50%,NUAK1;ZC3H12A;PMAIP1;SIRT1;PRKAA2;SESN1;ATG14;TBL2;PIK3R4;SZT2;ATF4;KAT5;MYBBP1A;RRP8;EIF2AK3;ITFG2;KICS2;XBP1;PICK1
prerank,Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434),0.32482860897368765,1.1792037968709652,0.08333333333333333,0.9053138996981327,1.0,25/104,16.30%,FHIT;MAP1A;HSPA1A;PLK1;HFE;FBXO22;CBFA2T3;NKD2;PRICKLE1;TRIB3;DESI1;HECTD1;RNF180;PHF20L1;GSK3A;RNF19A;CCAR2;TRIB2;TRIB1;DAB2;RBX1;KEAP1;VCP;PARK7;SH3RF2
prerank,Regulation Of Adenylate Cyclase Activity (GO:0045761),-0.5201329515331226,-1.1791495053274477,0.27450980392156865,0.8168600986071571,1.0,1/16,0.23%,CRHR1
prerank,Barbed-End Actin Filament Capping (GO:0051016),-0.47183213739348184,-1.1783834254682821,0.2413793103448276,0.8161561922663628,1.0,4/18,12.29%,SCIN;VIL1;CAPZA3;TWF1
prerank,Actin Filament Capping (GO:0051693),-0.47183213739348184,-1.1783834254682821,0.2413793103448276,0.8161561922663628,1.0,4/18,12.29%,SCIN;VIL1;CAPZA3;TWF1
prerank,Positive Regulation Of Amide Metabolic Process (GO:0034250),-0.35271468820544427,-1.177415352356963,0.18840579710144928,0.8176307256392686,1.0,17/85,16.88%,RPS27L;THBS1;PRR16;SOX4;IFNGR1;GUF1;IFNG;GSAP;ABCG1;BCL3;PRKCD;PCIF1;ZCCHC4;PICALM;YTHDF3;EFNA1;PASK
prerank,Myofibril Assembly (GO:0030239),-0.44422292161757093,-1.1759752293675576,0.25806451612903225,0.8213998262768255,1.0,5/44,2.54%,MYOM2;FLNC;SIX4;PGM5;TNNT1
prerank,Regulation Of Cholesterol Efflux (GO:0010874),-0.4455193389095959,-1.1753863837621432,0.21052631578947367,0.821871672538998,1.0,7/30,8.33%,APOA1;PPARG;ABCA8;ABCA5;NFKBIA;ABCA2;CES1
prerank,Positive Regulation Of Nervous System Process (GO:0031646),-0.49685926906228134,-1.1749937302116424,0.23333333333333334,0.8215699687939052,1.0,9/18,22.50%,PARD3;CST7;RIMS1;DICER1;TENM4;TPPP;UNC13B;RNF10;MYRF
prerank,Myelination (GO:0042552),0.3760246600872759,1.1749007048410929,0.1956521739130435,0.9194536486971142,1.0,5/45,1.74%,GAL3ST1;BCAS1;ADGRG6;CMTM8;NFASC
prerank,Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208),0.38767082753634075,1.1748201734291468,0.1875,0.9161880767695952,1.0,11/37,16.96%,RSAD2;TLR5;TASL;F2RL1;TLR1;MFHAS1;CYBA;TLR2;IFI35;FLOT1;DDX60
prerank,Protein K63-linked Ubiquitination (GO:0070534),-0.4000107562881756,-1.1745149390740028,0.2463768115942029,0.8215961540611528,1.0,17/52,17.58%,RNF186;TRAF6;ARRDC4;NEDD4;RNF168;MAGEL2;ITCH;RNF135;PRKN;PELI1;RNF115;RNF4;TRIM21;UBE2E3;UBE2E2;TRAF4;PELI3
prerank,Amino Acid Transport (GO:0006865),-0.4249732386068779,-1.173952370979364,0.2542372881355932,0.8216454909863625,1.0,6/44,4.39%,SLC6A12;SLC3A1;SLC7A3;SLC43A2;SLC7A8;SLC7A9
prerank,Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630),-0.40084560172143974,-1.1739344448535092,0.22807017543859648,0.8198836312175779,1.0,10/49,17.50%,RPS27L;HIC1;SFN;BRCA1;TOPORS;BCL3;EP300;MOAP1;SIRT1;SNW1
prerank,Regulation Of Adaptive Immune Response (GO:0002819),-0.4659972533838496,-1.1735765795335245,0.24528301886792453,0.8194038005118371,1.0,7/18,17.60%,ALOX15;IL4I1;FCGR2B;SAMSN1;AKIRIN2;SIRT1;FADD
prerank,Positive Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010744),-0.505154030512343,-1.1734455085799553,0.28,0.8182558416356558,1.0,2/15,2.77%,MSR1;IL18
prerank,Artery Morphogenesis (GO:0048844),-0.44598613870328296,-1.1734274821531965,0.23636363636363636,0.8165364944946981,1.0,2/28,1.48%,VEGFA;TGFB2
prerank,Positive Regulation Of Defense Response (GO:0031349),0.3208114962211206,1.1732466766290799,0.15217391304347827,0.9197798841702279,1.0,33/114,18.68%,S100A8;GPRC5B;MYO1C;IL21;SH2D1B;CCR2;LGALS2;TASL;SNCA;CD1D;PLSCR1;PYCARD;ZP3;TLR8;IL16;CX3CL1;S100A9;NLRP3;GRN;NAPEPLD;CYBA;TSLP;TLR2;TLR4;POLR3G;POLR3B;DDT;IFI35;S100A12;IL17RA;ETS1;HYAL2;TRADD
prerank,Potassium Ion Transmembrane Transport (GO:0071805),0.33086488221016797,1.1726964108238183,0.15,0.918461579559878,1.0,35/120,17.36%,ATP1B2;KCNJ15;KCNH1;KCNG4;KCNA10;KCNB1;KCNK1;KCNJ16;KCNH4;SLC24A4;HCN2;KCNJ5;KCNE5;KCNG1;SLC12A3;KCNH5;NALCN;KCNN3;KCNH8;KCNH3;KCNH6;KCNK15;FXYD2;KCNQ5;KCNN4;SLC12A5;KCNV2;KCNK12;KCNS1;KCNH2;KCNC2;SLC12A7;KCNA2;KCNQ2;SLC9A5
prerank,"Chemical Synaptic Transmission, Postsynaptic (GO:0099565)",0.4529313108123719,1.172561424491831,0.24561403508771928,0.915421577908386,1.0,10/23,21.73%,CHRNA3;INSYN1;GRIN2D;GSK3A;FOXM1;GLRA1;RAB3GAP1;NPAS4;MEF2C;NPFF
prerank,Epithelial Cell Development (GO:0002064),0.46481574021443917,1.1724132924876298,0.30434782608695654,0.9125149008277985,1.0,3/16,7.05%,WNT7B;SIPA1L3;TMEM79
prerank,Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181),-0.37971080102127547,-1.172192348288247,0.19642857142857142,0.819403800511837,1.0,10/68,9.37%,SPRY2;THBS1;DCN;PRL;TGFB2;HOXA5;PPARG;SPRED1;SEMA6A;NPR1
prerank,Positive Regulation Of Cytosolic Calcium Ion Concentration Involved In Phospholipase C-activating G Protein-Coupled Signaling Pathway (GO:0051482),-0.45790083030449114,-1.1714870665344295,0.24193548387096775,0.8200772495409486,1.0,7/22,13.65%,OPRL1;GPR65;F2RL2;GPR35;F2R;P2RY8;GPR157
prerank,Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796),-0.37621262544644596,-1.1714667569217598,0.19642857142857142,0.8183424262979061,1.0,7/47,14.73%,NUAK1;AURKA;SOX4;MLF1;PIP4P1;EP300;RPL17
prerank,mRNA Stabilization (GO:0048255),-0.4245609495432553,-1.170478034872634,0.3,0.8199980682611622,1.0,8/48,12.20%,RBM24;SLC11A1;IGF2BP1;RBM38;MEIOC;CSDE1;MAPKAPK2;IREB2
prerank,Negative Regulation Of Multicellular Organismal Process (GO:0051241),-0.3292433235913944,-1.1678352284154143,0.1125,0.827233782370164,1.0,57/216,20.82%,WNT11;SPRY2;RPS6KA6;SLC11A1;MARK1;SMAD6;TNNT1;IL1B;CIDEA;TRPV3;ACTN3;APOA1;REG3A;RGS2;IFNGR1;IFNG;FOXE3;CYP51A1;KLF7;DOCK7;SPRED1;IL18R1;PROCR;ALDH1A1;HPN;GDF15;IL15;WNT10B;FCGR2B;SFMBT1;F2R;NOVA2;NR1D1;PTGER4;PAEP;BMAL1;LGR4;ADM;IP6K1;ALPK2;BMP2;ADAM17;SRGN;EFNA1;NFIB;PLCL1;BMPR2;ACVR1C;MCC;ARID4A;ASB1;ARID4B;ING2;NPTN;N4BP1;SPRED3;SAP30L
prerank,Retrograde Axonal Transport (GO:0008090),0.479280659470081,1.1675356305126792,0.2641509433962264,0.9306195466061928,1.0,3/15,5.07%,TMEM108;MAP1A;DST
prerank,Regulation Of Cell Division (GO:0051302),0.32985757284305506,1.1674599514839656,0.17073170731707318,0.9273130410074872,1.0,9/79,5.21%,MYC;KIF20A;AURKB;TP63;INSC;PLK1;KIF13A;OOEP;CDK2AP2
prerank,Phosphatidylglycerol Metabolic Process (GO:0046471),-0.47193965090253287,-1.1670257377245867,0.2857142857142857,0.8282025231448,1.0,11/18,31.84%,PLA2G4F;MBOAT2;PLA2G4B;GPAM;PLA2G15;PNPLA8;SERAC1;SLC27A1;PLA2G4A;LPCAT1;CRLS1
prerank,Skeletal System Development (GO:0001501),-0.35998398700800804,-1.1665345573011419,0.1746031746031746,0.8283041937009152,1.0,16/131,7.53%,FRZB;WNT11;PRELP;COL1A1;TGFB2;LAMA5;CHI3L1;COL1A2;RFLNA;ZBTB16;IGF1;COL11A2;COL27A1;WNT1;NOTUM;COL9A2
prerank,Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:0097192),0.45336708950645255,1.1662954702446502,0.2608695652173913,0.9282049102202251,1.0,12/16,36.83%,IL4;BCL2L1;GSK3A;CASP2;FAS;BCL2A1;MCL1;BOK;BCL2L2;BCL2;BAX;GSK3B
prerank,Inner Ear Morphogenesis (GO:0042472),-0.45241115870283066,-1.1661275507019417,0.23076923076923078,0.8275898337243307,1.0,6/22,16.73%,PAX8;SOBP;HPN;MYO3B;HOXA1;TMIE
prerank,Excitatory Postsynaptic Potential (GO:0060079),0.46497173847815465,1.1656709238761989,0.3103448275862069,0.9271015938435595,1.0,8/17,21.73%,CHRNA3;GRIN2D;GSK3A;FOXM1;RAB3GAP1;NPAS4;MEF2C;NPFF
prerank,Positive Regulation Of p38MAPK Cascade (GO:1900745),-0.4870954545656423,-1.1655553166648858,0.27586206896551724,0.827941062050114,1.0,8/24,15.25%,VEGFA;IL1B;GADD45G;NCF1;ZC3H12A;GADD45A;RELL1;BMP2
prerank,Negative Regulation Of Signal Transduction By P53 Class Mediator (GO:1901797),0.4631312114700898,1.1651799538000684,0.20930232558139536,0.9252501478520457,1.0,1/18,0.17%,TWIST1
prerank,ERAD Pathway (GO:0036503),-0.357906298659887,-1.1649654076872489,0.16923076923076924,0.828516306991874,1.0,13/89,14.30%,FBXO27;RHBDD1;RNF103;CCDC47;YOD1;HERPUD1;PRKN;FAM8A1;MAN1A1;FAF2;RHBDD2;DNAJB9;BRSK2
prerank,Inositol Lipid-Mediated Signaling (GO:0048017),-0.41380102100963057,-1.1647914955725507,0.22916666666666666,0.8272885262045752,1.0,9/31,11.92%,IGF1;CSF1R;PLCB1;PLCH2;PTAFR;PLCE1;PLCB4;PLCD1;PLCG2
prerank,Regulation Of Intracellular Signal Transduction (GO:1902531),-0.31145694699351906,-1.1642424606481467,0.1095890410958904,0.8272114247461271,1.0,29/286,8.58%,KDR;VEGFA;PLEKHG6;FBXO9;NUAK1;CLEC7A;ARHGAP29;IL1B;FLT4;ARHGEF28;CHN2;LYN;ARHGAP8;CHN1;TRAF6;AURKA;LRRK2;MLF1;CSF1R;ARHGEF10;MCF2;MAPT;NFKBIA;SPRED1;VRK2;FBXL2;PPP1R16B;ARHGAP21;PDE2A
prerank,Platelet Dense Granule Organization (GO:0060155),-0.41622811227067447,-1.1641868466251188,0.3,0.8256557123542851,1.0,9/22,27.59%,AP1S3;AP1G1;F2R;AP3D1;AP3B1;BLOC1S2;HPS6;HPS4;F2RL3
prerank,Positive Regulation Of Interleukin-10 Production (GO:0032733),0.37612230661385865,1.163074745794124,0.21951219512195122,0.9316300395778031,1.0,12/29,13.16%,TIGIT;IL4;F2RL1;PYCARD;LGALS9;HSPD1;IL13;NOD2;ISG15;IRF4;TSLP;TLR4
prerank,Membrane Lipid Biosynthetic Process (GO:0046467),0.3611016563479512,1.1624685121489544,0.225,0.9307408008528858,1.0,10/56,13.03%,B3GNT5;ELOVL7;ALDH3B1;GBGT1;SGMS2;SPTLC3;KDSR;ORMDL2;PLPP1;SPTLC2
prerank,Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0036003),-0.49118271188384344,-1.161342295264724,0.2653061224489796,0.8337884588253521,1.0,2/17,3.99%,VEGFA;CREB3L3
prerank,Mitotic Sister Chromatid Segregation (GO:0000070),0.33166451932939867,1.160411352581872,0.15625,0.9357352116187746,1.0,26/111,17.34%,SGO1;CENPE;CHMP4C;DLGAP5;TPX2;PSRC1;ESPL1;KIF2C;PLK1;CDCA5;KIF14;STAG2;CHEK2;ZWINT;NCAPG;CCNB1;TEX14;CDCA8;PDCD6IP;KIF18A;NUSAP1;SPDL1;KIF2A;TTN;BOD1;NCAPD2
prerank,Synaptic Vesicle Cycle (GO:0099504),-0.4277774816498101,-1.1603998625416894,0.24074074074074073,0.8352372233173598,1.0,7/32,8.58%,SNAP25;SLC18A2;STX1A;CDH2;WNT7A;CPLX1;RIMS1
